applicant_id,jurisdiction,age,income,credit_score,debt_to_income,employment_length,loan_amount,postcode_risk_band,thin_file_flag,income_instability_flag,model_score,decision,observed_default,gender_audit,age_band,protected_group_flag,audit_group,denial_feature_candidate
APP-01231,EU,23,35167,655,0.443,4.4,11209,High,0,0,0.2723,Declined,0,Female,19-25,1,Protected audit group,postcode_risk_band
APP-01232,EU,33,54554,624,0.314,5.6,19570,High,0,0,0.291,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-01233,EU,35,57304,707,0.237,4.1,32420,Medium,0,0,0.616,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01234,US,34,112368,812,0.307,7.8,36811,Medium,0,0,0.916,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01235,EU,29,48101,637,0.228,1.5,12635,High,0,0,0.3185,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01236,US,36,93658,708,0.485,2.1,57797,Medium,0,0,0.5116,Declined,1,Male,36-45,0,Reference audit group,debt_to_income
APP-01237,EU,38,47330,732,0.45,11.3,25477,Low,0,0,0.6742,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01238,US,19,49717,601,0.401,5.8,23685,Low,0,0,0.2684,Declined,0,Female,19-25,0,Reference audit group,credit_score
APP-01239,EU,40,95662,758,0.327,13.2,39757,Low,0,0,0.8488,Approved,0,Female,36-45,0,Reference audit group,credit_score
APP-01240,US,20,58480,790,0.518,8.4,28943,Medium,0,0,0.7805,Approved,0,Male,19-25,0,Reference audit group,debt_to_income
APP-01241,US,47,46717,803,0.199,8.4,18937,Medium,1,0,0.8382,Approved,0,Female,46-55,0,Reference audit group,thin_file_flag
APP-01242,EU,38,24895,635,0.439,5.3,13669,Low,0,1,0.222,Declined,0,Male,36-45,1,Protected audit group,income_instability_flag
APP-01243,US,19,44938,655,0.178,0.8,21209,Medium,0,0,0.4151,Declined,0,Female,19-25,0,Reference audit group,employment_length
APP-01244,EU,33,75248,703,0.178,4.7,26521,Very High,0,0,0.5797,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01245,US,37,100286,650,0.055,1.6,29183,Low,0,0,0.6406,Approved,1,Female,36-45,0,Reference audit group,employment_length
APP-01246,US,46,97347,754,0.383,6.4,51822,Medium,0,0,0.7659,Approved,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-01247,EU,29,64672,720,0.323,4.3,8909,Low,0,0,0.7313,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-01248,EU,51,25608,536,0.49,4.1,19818,Low,1,0,0.0451,Declined,1,Male,46-55,1,Protected audit group,credit_score
APP-01249,US,32,53416,740,0.371,3.2,26332,Low,0,0,0.6938,Approved,0,Male,26-35,0,Reference audit group,debt_to_income
APP-01250,EU,36,44351,529,0.526,7.1,21885,Medium,1,0,0.0537,Declined,1,Female,36-45,1,Protected audit group,credit_score
APP-01251,EU,37,41143,695,0.452,2.9,16994,Very High,0,0,0.317,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-01252,EU,40,71292,671,0.323,2.9,33287,Very High,0,1,0.2984,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01253,US,26,36383,725,0.33,4.1,16410,Low,0,0,0.6462,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-01254,US,28,115694,816,0.39,2.3,52667,High,0,0,0.8383,Approved,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01255,US,45,46051,600,0.316,3.4,14342,Medium,0,0,0.2444,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-01256,EU,42,50873,590,0.361,4.8,31779,Medium,1,0,0.1373,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-01257,US,47,35578,620,0.329,2.1,11204,Medium,0,1,0.2099,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-01258,EU,45,48019,663,0.359,2.7,25540,Medium,0,0,0.374,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01259,US,19,40402,679,0.299,5.3,14531,High,0,0,0.4334,Declined,0,Male,19-25,0,Reference audit group,postcode_risk_band
APP-01260,EU,59,37474,548,0.508,0.1,11967,Medium,0,0,0.0749,Declined,0,Male,56+,1,Protected audit group,credit_score
APP-01261,US,34,40717,629,0.348,10.2,13991,Medium,0,0,0.3486,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-01262,US,33,18975,649,0.489,1.3,9920,Low,1,1,0.1282,Declined,0,Female,26-35,1,Protected audit group,thin_file_flag
APP-01263,EU,41,37467,643,0.377,7.9,23640,High,0,0,0.2756,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-01264,EU,42,40224,587,0.257,7.9,16972,Low,0,0,0.302,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-01265,US,38,54029,648,0.296,4.5,19572,Low,1,1,0.3132,Declined,0,Female,36-45,1,Protected audit group,thin_file_flag
APP-01266,US,55,74122,554,0.05,13.6,26820,Low,0,0,0.3696,Declined,0,Male,46-55,0,Reference audit group,credit_score
APP-01267,US,46,59728,622,0.295,7.7,23579,Low,0,0,0.4348,Declined,0,Male,46-55,1,Protected audit group,credit_score
APP-01268,US,44,56983,644,0.52,4.2,24262,Low,1,1,0.2077,Declined,1,Female,36-45,0,Reference audit group,debt_to_income
APP-01269,US,52,23602,675,0.497,5.4,10355,Medium,0,0,0.3187,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-01270,EU,24,75570,750,0.404,3.5,35117,High,0,0,0.6441,Approved,1,Female,19-25,0,Reference audit group,postcode_risk_band
APP-01271,EU,42,42077,738,0.228,3.8,12688,High,0,0,0.6566,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01272,EU,38,78596,761,0.39,3.8,49140,Low,0,0,0.7671,Approved,0,Female,36-45,0,Reference audit group,loan_amount
APP-01273,EU,26,36531,650,0.261,4.5,18503,Low,0,0,0.4318,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01274,EU,35,37488,602,0.193,1.5,21557,Medium,0,0,0.2327,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01275,EU,35,44403,588,0.393,4.5,20575,Medium,0,0,0.1829,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01276,EU,39,86767,686,0.417,4.9,39000,Low,0,0,0.5815,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01277,EU,37,34979,678,0.304,4.2,17949,Low,0,0,0.4935,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01278,EU,27,70636,734,0.119,7.6,26977,Low,0,0,0.8453,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-01279,EU,43,78581,715,0.451,5.8,28453,Medium,0,0,0.6189,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01280,US,29,54995,577,0.434,6.2,20468,Low,0,0,0.2195,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-01281,EU,47,52332,555,0.075,10.9,19346,Low,1,0,0.2398,Declined,0,Male,46-55,1,Protected audit group,credit_score
APP-01282,US,33,51644,712,0.297,2.7,22291,Low,0,0,0.6429,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-01283,US,54,43566,618,0.262,2.7,20739,Low,0,0,0.3294,Declined,0,Male,46-55,0,Reference audit group,credit_score
APP-01284,US,40,44610,755,0.41,2.2,14635,Medium,0,0,0.6634,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01285,US,36,45799,672,0.334,2.3,20135,High,0,0,0.3564,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01286,US,44,46639,737,0.347,10.2,25217,Medium,0,0,0.6864,Approved,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-01287,US,47,48491,480,0.373,13.6,15178,High,1,1,0.0286,Declined,1,Female,46-55,1,Protected audit group,credit_score
APP-01288,EU,48,35827,594,0.238,13.9,21196,Medium,1,0,0.1842,Declined,0,Male,46-55,1,Protected audit group,credit_score
APP-01289,EU,41,70374,692,0.3,5.7,20983,Low,0,0,0.6667,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-01290,EU,27,75111,609,0.163,1.4,13788,Low,0,0,0.4301,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01291,EU,58,41173,696,0.402,2.2,22128,High,1,0,0.281,Declined,0,Female,56+,1,Protected audit group,thin_file_flag
APP-01292,US,57,77936,697,0.296,8.2,27648,Low,0,0,0.7127,Approved,0,Female,56+,0,Reference audit group,credit_score
APP-01293,EU,34,41749,599,0.426,5.1,20410,High,0,0,0.1562,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01294,US,30,36321,631,0.503,3.3,16699,High,0,0,0.1735,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-01295,US,36,23084,611,0.332,2.2,8800,High,0,1,0.1255,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-01296,US,34,43789,715,0.482,12.3,22566,Medium,0,0,0.5471,Declined,0,Male,26-35,0,Reference audit group,debt_to_income
APP-01297,EU,50,104172,759,0.374,5.7,36751,Low,0,0,0.8303,Approved,0,Female,46-55,0,Reference audit group,debt_to_income
APP-01298,US,49,27127,617,0.419,5.6,15969,Medium,0,1,0.162,Declined,1,Male,46-55,0,Reference audit group,credit_score
APP-01299,EU,37,44014,601,0.49,4.6,20634,Low,0,1,0.1742,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01300,EU,21,28756,669,0.246,9.7,11340,Low,0,0,0.5408,Declined,0,Male,19-25,0,Reference audit group,credit_score
APP-01301,US,59,50202,597,0.196,4.0,22012,Medium,0,0,0.2851,Declined,0,Male,56+,0,Reference audit group,credit_score
APP-01302,EU,58,48626,652,0.283,1.5,26747,Low,0,0,0.4121,Declined,0,Female,56+,0,Reference audit group,employment_length
APP-01303,US,48,37214,681,0.638,6.0,17991,Very High,1,0,0.1567,Declined,0,Male,46-55,1,Protected audit group,debt_to_income
APP-01304,US,50,29398,589,0.399,4.9,13955,High,0,0,0.1272,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-01305,US,35,110164,702,0.394,3.7,66033,Medium,1,0,0.477,Declined,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-01306,EU,34,75314,706,0.56,2.5,48156,Medium,0,0,0.4435,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01307,US,34,39452,575,0.351,2.0,11210,Medium,0,1,0.1278,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01308,EU,44,44866,634,0.4,3.6,11840,Medium,0,1,0.2556,Declined,0,Female,36-45,0,Reference audit group,income_instability_flag
APP-01309,US,50,34058,594,0.322,3.8,17186,Low,0,1,0.1857,Declined,1,Male,46-55,0,Reference audit group,credit_score
APP-01310,EU,19,34501,737,0.296,11.3,15502,High,0,0,0.6336,Approved,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-01311,US,35,30061,593,0.621,4.6,9532,Low,1,1,0.08,Declined,1,Female,26-35,1,Protected audit group,debt_to_income
APP-01312,EU,30,44680,605,0.363,7.7,29313,Medium,1,0,0.1741,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01313,EU,39,51891,598,0.332,14.4,22877,Low,0,1,0.2714,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01314,EU,41,38156,669,0.466,0.0,17900,Low,0,1,0.2882,Declined,0,Male,36-45,1,Protected audit group,employment_length
APP-01315,EU,33,54616,553,0.4,4.6,22808,Medium,0,0,0.1348,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01316,US,39,70420,702,0.142,10.9,20817,Low,0,0,0.7839,Approved,0,Male,36-45,0,Reference audit group,credit_score
APP-01317,EU,30,49037,745,0.297,3.2,21403,Medium,0,0,0.6933,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01318,US,50,38594,714,0.198,2.6,12137,Low,0,0,0.6801,Approved,0,Female,46-55,0,Reference audit group,credit_score
APP-01319,EU,47,45756,696,0.255,4.2,12121,High,0,0,0.5262,Declined,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-01320,EU,48,64901,783,0.293,12.1,30726,High,0,1,0.7678,Approved,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-01321,US,30,29585,650,0.3,3.4,16133,Medium,0,0,0.3199,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01322,US,40,46923,584,0.334,5.4,20847,Medium,0,0,0.2073,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-01323,EU,40,24814,617,0.463,2.0,11372,Medium,0,1,0.1303,Declined,1,Female,36-45,1,Protected audit group,credit_score
APP-01324,US,40,99365,707,0.415,3.8,45920,High,0,0,0.5325,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01325,US,44,61265,748,0.158,10.9,21133,High,0,0,0.7867,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01326,US,33,48110,645,0.456,3.8,26518,High,0,0,0.2365,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-01327,US,30,35500,613,0.22,5.1,6825,Medium,0,0,0.3305,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01328,US,24,32412,619,0.448,4.5,15025,High,1,0,0.1176,Declined,0,Female,19-25,1,Protected audit group,credit_score
APP-01329,US,63,39181,619,0.213,6.8,11546,Medium,0,0,0.3701,Declined,0,Male,56+,0,Reference audit group,credit_score
APP-01330,US,23,48698,639,0.388,1.2,21161,High,0,0,0.235,Declined,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-01331,US,51,46539,624,0.211,0.8,17806,Medium,0,0,0.3179,Declined,0,Female,46-55,0,Reference audit group,employment_length
APP-01332,US,37,39475,637,0.389,9.6,14007,Low,0,0,0.4005,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-01333,US,48,51144,699,0.459,5.9,27892,Medium,0,0,0.4895,Declined,0,Female,46-55,0,Reference audit group,debt_to_income
APP-01334,US,30,78620,719,0.423,2.3,36067,Low,0,0,0.6386,Approved,0,Male,26-35,0,Reference audit group,debt_to_income
APP-01335,EU,25,37888,566,0.394,2.3,14267,Low,0,0,0.1521,Declined,1,Male,19-25,1,Protected audit group,credit_score
APP-01336,US,37,36720,692,0.414,4.9,14576,Low,0,0,0.5149,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01337,US,47,59982,639,0.369,2.2,33813,Low,0,0,0.3575,Declined,0,Female,46-55,1,Protected audit group,credit_score
APP-01338,US,32,63890,727,0.323,3.5,29877,Medium,0,0,0.6536,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01339,EU,37,61373,824,0.302,3.3,34644,High,0,0,0.8382,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01340,US,19,23374,636,0.283,5.0,11312,Medium,0,0,0.2911,Declined,0,Female,19-25,1,Protected audit group,credit_score
APP-01341,EU,31,32579,590,0.506,11.9,17783,High,0,0,0.1233,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-01342,EU,34,93970,771,0.42,5.5,35217,Very High,1,0,0.6091,Approved,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-01343,US,19,52096,714,0.471,8.5,30256,Medium,0,0,0.5594,Declined,0,Female,19-25,0,Reference audit group,debt_to_income
APP-01344,US,31,38885,628,0.183,8.9,13733,Low,1,1,0.3168,Declined,1,Female,26-35,0,Reference audit group,thin_file_flag
APP-01345,US,36,43190,645,0.254,6.8,22208,Low,0,0,0.4676,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-01346,US,36,32945,684,0.393,11.4,16441,High,0,0,0.3961,Declined,1,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01347,US,35,45164,625,0.332,0.7,20272,Medium,0,0,0.257,Declined,0,Male,26-35,0,Reference audit group,employment_length
APP-01348,US,37,25183,739,0.38,4.2,16780,Low,0,0,0.5991,Approved,0,Male,36-45,1,Protected audit group,loan_amount
APP-01349,US,25,34544,644,0.112,3.3,14050,Medium,1,0,0.3283,Declined,0,Male,19-25,0,Reference audit group,thin_file_flag
APP-01350,US,27,43403,730,0.317,3.3,6525,Medium,1,0,0.5664,Approved,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-01351,US,37,48776,659,0.511,1.0,33321,High,0,1,0.1718,Declined,0,Male,36-45,1,Protected audit group,debt_to_income
APP-01352,EU,33,55748,638,0.224,8.9,22901,Medium,0,1,0.4036,Declined,0,Male,26-35,0,Reference audit group,income_instability_flag
APP-01353,EU,48,68457,774,0.184,7.0,19458,Low,0,0,0.8921,Approved,0,Female,46-55,1,Protected audit group,credit_score
APP-01354,US,49,29103,641,0.238,10.8,9258,Medium,0,0,0.409,Declined,0,Male,46-55,0,Reference audit group,credit_score
APP-01355,US,45,40936,610,0.295,3.8,17021,Very High,0,0,0.1764,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01356,EU,56,48255,720,0.263,3.7,26182,High,0,0,0.5616,Approved,0,Male,56+,1,Protected audit group,postcode_risk_band
APP-01357,US,35,65403,674,0.435,2.1,25710,Medium,0,0,0.4159,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-01358,US,34,31310,647,0.574,5.4,15619,Very High,0,1,0.1237,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-01359,US,24,52099,563,0.23,14.4,13178,Low,1,0,0.2132,Declined,0,Male,19-25,0,Reference audit group,credit_score
APP-01360,EU,30,39898,755,0.238,2.2,17426,Low,0,0,0.7589,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-01361,EU,34,31546,675,0.41,12.1,18121,High,0,0,0.3447,Declined,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-01362,US,55,60846,714,0.423,1.2,31429,High,0,0,0.4533,Declined,1,Male,46-55,1,Protected audit group,postcode_risk_band
APP-01363,US,34,28018,557,0.388,0.0,17049,Low,1,1,0.0525,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-01364,EU,41,88747,730,0.394,4.7,51630,Low,0,0,0.7097,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-01365,US,36,31020,590,0.533,5.9,15152,Low,0,0,0.1621,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-01366,US,28,32479,719,0.452,8.8,21479,Low,0,0,0.5761,Approved,0,Female,26-35,0,Reference audit group,debt_to_income
APP-01367,EU,38,50773,665,0.22,5.1,25217,Medium,0,0,0.4953,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01368,US,26,80522,686,0.477,2.2,48641,Low,0,0,0.4828,Declined,1,Female,26-35,0,Reference audit group,debt_to_income
APP-01369,US,43,64574,733,0.497,0.3,25127,Medium,0,0,0.556,Declined,0,Male,36-45,1,Protected audit group,employment_length
APP-01370,EU,37,40883,667,0.493,1.4,20896,Very High,0,0,0.2019,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01371,EU,34,30573,609,0.49,8.0,17105,High,0,1,0.1237,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-01372,US,51,44712,607,0.374,1.9,18850,Very High,0,0,0.14,Declined,1,Male,46-55,0,Reference audit group,credit_score
APP-01373,EU,49,63507,753,0.206,4.5,20522,Low,0,0,0.8304,Approved,0,Female,46-55,0,Reference audit group,credit_score
APP-01374,US,43,34730,620,0.16,3.9,10279,Medium,0,0,0.3495,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01375,US,23,41171,687,0.614,9.2,26806,Low,0,1,0.3536,Declined,0,Female,19-25,0,Reference audit group,debt_to_income
APP-01376,US,30,38010,591,0.476,9.0,18491,Very High,0,1,0.0935,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-01377,US,19,70788,715,0.307,1.9,38986,Low,0,0,0.6539,Approved,0,Male,19-25,0,Reference audit group,employment_length
APP-01378,EU,22,56153,688,0.272,4.9,13388,Low,1,0,0.5416,Declined,0,Female,19-25,0,Reference audit group,thin_file_flag
APP-01379,EU,43,29863,674,0.319,2.2,14067,Medium,0,0,0.3802,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01380,US,45,36870,746,0.214,1.1,19190,Low,0,0,0.7172,Approved,0,Male,36-45,0,Reference audit group,employment_length
APP-01381,EU,49,48120,733,0.32,5.3,27720,Very High,0,0,0.5327,Declined,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-01382,EU,45,51957,655,0.455,0.9,18501,Medium,0,0,0.3129,Declined,0,Female,36-45,0,Reference audit group,employment_length
APP-01383,EU,42,60487,669,0.306,4.0,27318,Medium,0,0,0.4748,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-01384,EU,38,97067,624,0.375,4.4,38678,High,0,0,0.2998,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-01385,EU,41,39876,663,0.345,2.6,14208,Low,0,0,0.4371,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-01386,US,41,50355,700,0.283,2.3,13042,High,0,0,0.5105,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-01387,EU,49,102425,674,0.518,5.4,40118,Low,1,1,0.359,Declined,0,Male,46-55,0,Reference audit group,thin_file_flag
APP-01388,US,42,30853,732,0.481,12.4,8131,Medium,0,1,0.5397,Declined,0,Male,36-45,1,Protected audit group,income_instability_flag
APP-01389,US,26,37001,529,0.499,2.3,16750,Medium,1,0,0.0418,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-01390,EU,39,101497,747,0.413,5.7,42955,High,0,0,0.6924,Approved,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-01391,EU,36,30424,690,0.296,3.7,13554,Medium,0,0,0.4705,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01392,US,44,37163,802,0.448,3.9,20767,Medium,0,0,0.7524,Approved,0,Male,36-45,1,Protected audit group,debt_to_income
APP-01393,US,54,48957,675,0.505,8.2,23369,Very High,0,0,0.3041,Declined,0,Male,46-55,1,Protected audit group,postcode_risk_band
APP-01394,US,26,82845,597,0.396,0.8,28400,Low,0,0,0.2662,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-01395,EU,34,63662,775,0.128,6.3,29075,Medium,0,0,0.8644,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-01396,US,43,44963,673,0.326,1.8,13575,Low,0,1,0.4289,Declined,0,Female,36-45,0,Reference audit group,income_instability_flag
APP-01397,US,44,97914,730,0.269,2.9,39336,High,0,1,0.6169,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-01398,US,31,84107,633,0.079,3.8,34486,Medium,0,0,0.5127,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-01399,US,19,43681,644,0.319,4.0,12537,Medium,1,1,0.2338,Declined,0,Male,19-25,1,Protected audit group,thin_file_flag
APP-01400,EU,51,51386,732,0.361,2.7,27084,Medium,0,0,0.6098,Approved,0,Female,46-55,0,Reference audit group,postcode_risk_band
